qid,text1,text2,label
45081,蚂蚁借呗的明细如何删除,如何永久删除花呗和借呗,0
9526,我的花呗余额没有了,我充***到花呗怎么没有余额,0
37032,借呗啥时候还款,蚂蚁借呗还款多长时间还一次,0
14956,我在支付的时候，为什么不能用花呗分期,为什么我还不能用花呗分期,1
19796,网商贷切换成蚂蚁借呗,怎么把网商代换成借呗,1
1930,我的花呗为什么履约有***次,我花呗怎么又履约了,1
58148,蚂蚁借呗的借款记录，以前的可以删吗,蚂蚁借呗的借款记录如何删除,0
12383,花呗临时额度是不是要最新版本才能摇,为什么我花呗摇不了临时额度,0
6549,花呗还在一期,花呗分期买的现在没帮我分,0
6822,借呗为什么还不放款,我你借呗怎么不放款了,1
6921,我明明选的花呗付款，怎么变成密付了,付款的时候我选择的是花呗付款，为什么跳出来变成密付付款了,1
47540,我的花呗不用密码就能支付,花呗支付可以无需密码扣款吗,1
9989,花呗已绑定银行卡怎么不行,我的花呗为什么绑定银行卡了，绑定完还是会跳到绑定界面,0
26811,借呗的使用秘籍,我用借呗怎么用,0
22324,花呗到期 自动借还款 是什么意思,上次花呗是自动还款的，是不是会影响蚂蚁借呗,0
31394,为什么我用那么多 不给我用借呗,我经常用支付宝淘宝为什么我的蚂蚁借呗不能用,1
51780,花呗能解绑帐户么？ 想绑定别的支付宝账户,我有两个支付宝账号 想更换支付宝绑定的淘宝账户以及花呗,1
37915,我借呗怎么没有额度使用了,是借呗额度,0
19769,商家开通花呗，为什么我不能支付,为什么我的花呗收款只能收***以内,0
35428,花呗收款，营业执照,花呗收款授权书,0
41536,为什么我的蚂蚁借呗申请不到,为什么蚂蚁借呗我申请不过,1
30638,我的借呗二月份还款日刚好是大年初一，能修改吗,蚂蚁借呗的还款日期修改不了吗,0
41993,我的蚂蚁借呗已经还清，但是没有恢复额度,借呗还完款了，为什么还没恢复额度,1
25125,开通花呗不用钱要不要利息,开通花呗后，不使用，会产生费用吗,1
47226,我的花呗为啥提示的是别人的账号,花呗的账号不是我的,1
29579,我并不能开通花呗,我想使用花呗，怎么开通,0
23835,为什么 我的。花呗借不了钱,我在花呗为什么借不上,1
13526,凌晨申请借呗到帐要多久,借呗申请什么时候到账,1
9776,我花呗还账金额***，是什么的消费,花呗冻结资金是什么,0
26578,花呗从淘宝上怎么用不了,为什么我的花呗有五百 在淘宝上为什么不能使用花呗,1
17634,给人转账可以用花呗吗,花呗能向他人转账吗,1
292,花呗提前接清,怎么操作花呗提前结清,1
7613,花呗还款之后还能取消不,花呗还完后可以申请取消吗,1
61797,我点花呗，为什么是系统繁忙,为什么我点花呗，进去显示系统繁忙,1
37719,我就是问怎么用花呗了,可是现在花呗还是提醒我还款 我想知道为什么,0
30266,用花呗买了衣服，然后还款了，到后来退货，退回的钱到哪里,已经提前还款，花呗退回的钱到哪里啦,1
55141,要是这月没有还花呗会怎么样,花呗还款没还完会怎样,1
10300,我还不一花呗的款,我的花呗已经还清 借呗还是不能使用,0
26848,我没有开通花呗但是总淘宝买东西为什么是花呗支付,我没有开通花呗，为什么我买了一件衣服直接花呗给付款了,1
17274,开通蚂蚁借呗芝麻信用要多少分,芝麻信用分达到多少可以开通蚂蚁借呗,1
29499,花呗怎么更改绑定的手机号,怎么修改花呗手机号,1
54601,我用的是红包零钱，没用花呗支付,花呗红包用了会扣花呗的额度吗,0
16789,借呗和网商贷额度相同吗,网商贷被拒绝 借呗,0
36142,花呗是不是自动扣款,花呗自动还乱从哪扣钱,0
18940,花呗已还款，退款没有退给我,花呗订单中没有取消退款怎么办,0
29620,有网商贷也有借呗,关闭网商贷借呗能回来吗,0
29479,饿了么花呗,花呗饿了么首单怎么没有减***元,0
26313,借呗怎么下调金额,借呗怎么按日借,0
14357,借呗还款为什么要提前几天,借呗还款日期只有一天么,0
21834,花呗临时额度，可以分期吗？最长分期多久,蚂蚁花呗临时额度可以分期还款么,1
8245,双***开通花呗并使用有什么优惠吗,现在新开花呗有什么好处,0
6195,昨晚从蚂蚁借呗申请的***元，还没到账,我昨天借的借呗今天怎么还没到账,1
31520,开通花呗后 不消费 会收利息吗,花呗开通不用会不会产生费用,1
19232,花呗可否扫码付款,自己手机扫描二维码付款时能用花呗吗,1
13850,今天用了花呗，什么时候还款,假如我今天使用花呗***元，大概什么时候还,1
18485,退款的钱退回花呗。我怎么查,我的退款没有退回到花呗,0
19855,花呗还清了！怎么还欠,我是花呗还清了。为什么还倒欠七十,1
31740,如何取消掉邀请朋友帮忙花呗,花呗怎么取消朋友代还,1
30677,花呗主动还款为啥不显示,花呗钱换过了，不显示,0
25602,退款到花呗账户,花呗买的东西怎么退款,0
48546,我的花呗已经还清，今天退回***到花呗上，那，我的钱去那里了,蚂蚁花呗我已经还过钱了，我想知道我的一笔退款去哪里啦,1
25213,开通花呗，信用卡收款条件,是我得收钱吗想开通信用卡借花呗收款项目,0
61001,如何取消朋友帮忙还花呗的邀请,帮我把花呗取消,0
36120,花呗到期自动全额还款有利息吗,花呗自动全额还款成功后会扣手续或利息费吗,1
31276,借呗推迟几天还,借呗 可以推迟几天还款,1
21426,用花呗付款过后来还过花呗钱但之后又退货过返回的退款又回到哪里去了,花呗退到花呗的钱去哪里了,1
26170,我支付宝账号能没有花呗了,怎么有的支付宝没有花呗,0
28449,是否有了借呗就没有网商贷,借呗网商贷,1
969,还花呗可以用密付么,可以用花呗进行密付吗,1
6142,为什么我进了花呗页面说我暂时无法开通花呗,为啥花呗开通不了,1
36588,麻烦你帮我看一下我这个支付宝开通花呗了吗,昨天我用淘宝花呗付了钱 想用支付宝花呗还钱 但是我开通不了花呗 那我要怎么还钱,0
8614,花呗显示可享受却刷脸认证失败,花呗提额关闭刷脸认证,0
52600,怎样将借呗的自动还款取消,借呗还款怎么设定银行卡自动还款,0
14992,花呗逾期罚息怎么算,花呗欠***逾期了利息怎么算,1
30547,我的花呗怎么出现无法使用,为什么我的花呗现在还不能用,0
12182,今天可以还借呗吗,蚂蚁借呗可以转到银行卡上吗,0
49533,花呗临时额度在支付宝的什么地方,花呗临时额度摇的时候,0
57223,花呗收钱码和余额宝收钱码是一个吗,刚才花呗里的钱在余额宝吗,0
17641,花呗最低还款具体是什么意思,蚂蚁花呗最低还款额啥意思,1
49752,花呗五百元是当月期限的吗,花呗金额当月要花完吗,0
29087,为啥我开通不了蚂蚁借呗,我怎么不可以开通蚂蚁借呗,1
18808,我的蚂蚁借呗期限为什么只有***个月和***个月,为什么我借呗只能借***或者***个月,0
5318,怎么蚂蚁借呗还不可用,已经申请了蚂蚁借呗怎么没有额度,0
4098,一家人花呗代付,代付的可以使用花呗吗,0
47003,花呗怎么取消分期,我要怎样取消花呗,0
33667,怎么开通花呗,我怎么无法开通蚂蚁花呗,0
8836,暂停花呗怎么操作,花呗为什么暂停服务,0
20329,借呗转变网商贷,怎么才能把蚂蚁借呗升级网商贷,1
13820,借呗自动申请额度,自动分期吗借呗,0
19144,为什么蚂蚁花呗退款没有到账,退款成功怎么花呗没入帐,1
17218,怎么开通花呗,怎么才能开通蚂蚁花呗,1
15170,以花呗页面为准,您可以看下您的花呗页面有,0
20170,身份证过期是否影响借呗使用,身份证到期了蚂蚁借呗关闭了,0
43087,您是指花呗,您到花呗是否,0
33899,花呗结清一部分,怎么找到花呗提前结清,0
4885,我可不可以用另一个账号开通花呗,这个支付宝关闭花呗另一个支付宝能开通吗,1
37311,支付宝app里没有花呗选项,我点开支付宝，我的，里面没有花呗了，怎么办,1
28905,怎样关闭花呗商家收款,消费者怎么关闭花呗,0
52075,已经结清贷款为什么不能用蚂蚁借呗,我以前借呗开通了， 为什么后来不能用了,0
22017,怎么关花呗,怎么样申请关闭花呗,1
50201,之前的账号花呗不用了，这个号可以开通吗,另一个号蚂蚁花呗已关闭，别的号可以开通吗,1
18919,现在蚂蚁借呗怎么借不了钱,现在借呗有额度怎么无法借款了,0
26249,怎么查询身份证有没有开通过花呗,我有开通过花呗吗,1
1999,商家怎么开通花呗支付,淘宝卖家开通花呗收款,0
43193,为什么我的花呗分期暂时不可用,我买手机不能花呗分期,1
32064,花呗怎样解约,花呗如何解约,1
11877,怎么想的蚂蚁借呗没有额度,我的蚂蚁借呗怎么还开不了,0
3689,蚂蚁借呗会关闭吗,长期关闭借呗,0
9875,借呗怎么不能申请***月分期了,蚂蚁借呗为什么不能借***个月,1
11344,怎么花呗收钱不了,我的蚂蚁花贝怎么不可以收款,1
22597,花呗我已经结清为什么使用不了,为什么限制花呗,0
10170,我花呗取消了还能再开通吗,关闭花呗后还能再次开通么,1
4539,我们餐厅想开通花呗付款,就像开通花呗收款,1
28253,蚂蚁借呗账单明细查询,查看借呗***的账单,1
33357,我的花呗收款以开通，为什么收不了,就什么开通花贝不能收款，怎样才能收花呗,1
26818,怎么查花呗账单分几期,我支付宝里的这个花呗怎么查账单,0
30100,为什么我的收钱码开通不了花呗信用卡收款,收钱码已开通，但是为什么不能开通信用卡和花呗付款,1
9308,花呗提前还款手续费还用算吗,用花呗分期买的东西能提前还款 不扣除手续费吗,0
48416,提升蚂蚁借呗余额,为什么蚂蚁借呗不会升,0
17615,花呗是否支持加油充值,可以用花呗充加油卡,1
5303,花呗退迟还款，可以吗,过年可以花呗推迟还款,1
40819,借呗放款成功后钱一直没有到银行卡里,蚂蚁借呗显示到账，为啥银行卡里没收到钱,1
15761,刚刚借呗抽到的红包在哪里,借呗红包在哪领,1
17814,借呗可以分几期还,我的蚂蚁借呗是分几期,0
33498,我还了两次花呗的钱,上一期的花呗我想***号还,0
49111,我想分期付款买个手机可是我的花呗额度不够怎么办,花呗额度不够购物怎么办,1
30523,找不到花呗图标怎么办,登陆我的找不到花呗,1
38096,借呗可以改还款时间吗,借呗可以推迟还款时间吗,0
494,开通了花呗不使用要扣钱吗,这个月开通花呗，这个月不消费还需要还款吗,1
59191,花呗怎么能在淘宝上用,花呗有额度怎么在淘宝上用,1
5810,我没开通花呗吗,如何确认花呗有没有开通,0
10221,可以取消还花呗吗,我的花呗还款怎么取消,1
29401,那怎么样使用花呗,用了花呗的钱怎还呀,0
11577,是人工客服吗,请联系人工客服为我解答,1
47626,借呗提前还款全部结清,我借呗可以提前还款吗,0
50337,花呗提前还款***没有记录了,昨天还了花呗 怎么今天有负面记录,0
39160,蚂蚁借呗限制年龄吗,花呗现定年龄吗,1
16799,蚂蚁借呗可以打结清证明吗,蚂蚁借呗可以只还手术费吗,0
47691,花呗最大可以花多少,花呗最高一次，可以扫码收费多少钱,1
32570,借呗怎么不能借***个月,蚂蚁借呗没办法借***个月,1
9532,充进花呗额度还需要还吗,花呗超额了还能用吗,0
26522,比如讲***号用了花呗，还款时期是什么时候,只要我按时还款，不管是分期，还是最低还款，都不会影响我的花呗额度提升是吧,0
32975,网商货与借呗是一样吗,网商贷款和借呗一样吗,1
24608,花呗可以匆话费吗,花呗只可以充话费,1
35506,花呗可以用来支付车费吗,我一直滴滴打车都可以用花呗,1
31777,余额宝可以手动还借呗的钱么,蚂蚁借呗是否从余额宝里扣钱,0
52708,我花呗逾期了，可不可以，在帮我宽限两天,我花呗有欠款，但是还没有逾期一个月,0
46250,我是通过银行卡还的款，是不是银行卡还款不能还蚂蚁借呗,不是查借呗,0
20166,怎么更换花呗显示的号码,无要换花呗号码,0
41298,花呗逾期一个礼拜后立即还清，还要利息吗,花呗逾期利息一天多少,0
38049,我刚才在借呗里面借了***元钱，怎么还没到账,我的借呗从昨晚***点，借款没到账,1
30857,我点想开通花呗付款。 怎么开通,能让我开通花呗吗,1
15014,花呗分期提前还完不可以吗,花呗分期能提前全部还清,1
54968,身份证过期会影响蚂蚁借呗吗,身份证快到期了影响借呗花呗吗,0
56961,花呗交易怎么查询,怎么查花呗消费详情,1
23165,可以取消蚂蚁花呗服务吗,可以关闭花呗服务嘛,1
22363,花呗显示繁忙,花呗页面显示尽情花呗,0
14895,怎么查寻是用的花呗付款,花呗付款怎么查询,1
38865,花呗降低额度的依据是什么,花呗之前有***额度，怎么会突然降低了,1
32088,借呗的利益如何降低,蚂蚁借呗的利息，怎么才能降低,1
19852,蚂蚁借呗以前最多借款期限是一年而现在最多能借***个月这是怎么回事***个月,为什么现在借呗只能借***个月了,1
31451,花呗可以用于那些消费,花呗可以用于什么,1
23989,在电脑上能给花呗还款吗,电脑上怎么对花呗还款,1
40616,为什么我的借呗进不了,为什么我的支付宝借呗点不进去,1
1988,我购买一分钱抽***元花呗红包没有到账,抽花呗红包中了***天猫红包没到账,0
2113,花呗今天还了可是多还了一次怎么办,我的花呗还了两次怎么办,1
10699,我的花呗被冻结了，什么时候能解冻,我花呗怎么冻结了,0
23435,花呗分期三期免息,怎么申请花呗分期并没有使用到免手续费这个功能,0
28899,怎么花呗系统繁忙,开通花呗提示系统繁忙,1
34639,借呗怎么提不出来钱,借呗的钱提不出来,1
4370,我用花呗充的话费可以退吗？充错了,我用花呗交话费交错了可以退回吗？交的号码是空号,1
11592,就给我发送借呗还款流水证明就好,我的借呗已经还完了，怎么打结清证明,0
33770,我想用花呗支付美团怎么不可以,美团充值是可以用花呗还是只能用银行卡,0
7378,符合借呗的条件是那些,开通借呗啥条件,1
451,蚂蚁借呗***号还款，可不可以推迟两天，***号还,借呗可以推迟还吗,1
23452,蚂蚁借呗还款是自动批扣还是手动还款,借呗除了自动扣款按期还款能自己主动还款,0
20444,密付可以还借呗吗,借呗还款邮政能还吗,0
39198,主动还清花呗账单了，请取消花呗,花呗主动还款了，可以取消吗,1
43973,借呗为什么不见了,我为什么借呗不见了,1
44668,什么时候进行花呗额度综合评估,综合评估花呗要多长时间,0
1038,花呗身份信息能重新填写吗,我花呗能不能重新设置,0
59726,可以解绑蚂蚁花呗吗,支付宝花呗可以解绑吗,1
13261,借呗能***个月一起还钱嘛,借呗分期还只能***个月吗,0
23957,但是蚂蚁借呗的,蚂蚁借呗最少下多些钱,0
60822,借呗问什么关闭,蚂蚁借呗还款怎么关闭自动,0
41671,花呗分期提前还清还要利息么,淘宝使用花呗分期能提前还款吗 提前还款了还有利息吗,0
11910,正常使用花呗,可以用花呗吗,0
15863,花呗分期的条件,花呗分期 开通,0
5166,借呗若提前还款，利息会减少吗,借呗还款的利息怎么算,0
24606,花呗逾期对去，什么有影响,花呗对信用的影响,0
19383,花呗还款，那款那一个月买多少就还多少吗,在花呗用了多少钱就还多少嘛,0
58384,如何提高蚂蚁借呗的,蚂蚁借呗额度什么时候提升,1
24016,花呗收款码收款限额吗,我的蚂蚁花呗收款限额吗,1
20118,什么时候能支持花呗付款,网上买东西为什么不支持花呗,0
45397,蚂蚁借呗在还款日后多久会上传逾期记录,借呗逾期多久会关闭,0
2770,花呗还款日当天还影响信用么,借呗提前还会不会影响芝麻信用,0
33208,就是花被吗，就是才开通花呗的时候，不是有免费赠送天猫***元的，什么券嘛，然后我现在在哪里可以找到呀,新人开通蚂蚁花呗后，领取到的***元代金券在哪里可以找到,1
15758,为什么借呗又说我信用额度不够,为什么借呗一直提示我信用额度不够,1
6366,花呗用了以后，下个月怎么还款,花呗进不去 怎么还款,0
20875,使用花呗付款真的不用利息吗,花呗不用给利息吧,1
11379,花呗可以提升额度吗,我想提高花呗的额度,1
4843,可不可以更换绑定花呗的银行卡,怎么更改花呗银行卡,1
29542,花呗物流查询,查***下物流,1
49489,花呗***分钱抽奖券在哪里看,花呗支付抽奖在哪里查询,1
16042,我就是想查花呗账单也看不到，因为登录不了,关键是看不到帐单呀,0
12560,花呗提额要写学历，没学历怎么办,花呗提额没学历怎么办,1
27492,我花呗为什么被限制使用,为什么我的花呗不能交话费了,0
20143,是不是实用花呗就不能实用购物津贴,使用花呗付款的商品可以使用购物津贴吗,1
24825,怎么我花呗只能在淘宝买东西用,连续购买为什么花呗只能用一次,0
11184,我是商户，客户在支付时不能用花呗,有些商店不能用花呗,0
7373,我手机丢了，花呗咋还款,花呗要不要还款,0
11390,想关闭借呗资料,关闭借闭借呗,1
10771,为什么我用花呗帮朋友代付不行,我说朋友买的是小孩的衣服，叫我在淘宝我代付，用花呗付款付不了,1
7937,淘宝买东西，怎么使用花呗买单,在淘宝里怎样才可以使用花呗,1
47122,我的花呗为啥开通不了,我的花呗不能开通,1
383,花呗还清最低还款影响信用度么,花呗还最低会影响信用吗,1
17010,淘宝不用花呗可以吗,花呗可以在蘑菇街上使用吗,0
62018,蚂蚁借呗还款是每个月还款吗,为什么现在蚂蚁借呗只能九个月了,0
5410,网商贷是什么鬼,网商是哪个公司的,1
10778,花呗分期能使用购物津贴,双十一购物津贴可以花呗付款吗,0
16763,花呗在双十二时有临时额度吗,双***不是有临时花呗嘛,1
25994,为什么我的花呗支付金额被限制了,花呗支付金额有限制吗,0
26946,为什么借呗借不了钱了,蚂蚁借呗，借不了，是什么情况,1
30300,花呗境外额度,境外花呗多少钱,0
15250,我不想使用花呗，怎么设置彻底关闭,不想用花呗，取消花呗,1
3295,蚂蚁花呗自动还款需要手续费吗,花呗到期自动还款要利息吗,0
49773,蚂蚁借呗为什么用不成,现在为啥不能用借呗,1
24932,开通花呗不用不需要产生费用吧,我开通了花呗没有消费的话，是否会产生费用,1
35918,花呗可以自己手动还款吗,我的花呗还完可以实时回复吗,0
27555,花呗被付款怎么退款,我想叫花呗退款给我,1
5301,在淘宝上买东西，我已经付过钱了，为什么还要在蚂蚁上花呗再付一遍,我在淘宝上买的已经付款了，为什么在花呗还要付,1
47315,花呗笔笔抽奖机会都清零了,蚂蚁花呗抽奖机会,1
50010,为什么我的花呗降額了,我为啥没有花呗,0
4011,蚂蚁借呗，我怎么用不了,今晚上我进入借呗时按了一个额度什么的，然后提示我发信息，刚刚收到信息说我不能用借呗，是什么原因,1
15411,为什么我冲了话费 花呗额度增长了,我的花呗额度为什么是负,0
19580,花呗还款付利息吗,花呗利息怎么这么高,0
28923,借呗逾期一天还怎么还,借呗逾期协商还款,1
60057,怎么我在借呗上借的***元还未到账,我的蚂蚁借呗没有到账为什么,0
16826,不想要网商贷怎么变回借呗,怎样把网商贷换回借呗,1
2646,完善蚂蚁借呗资料,我的借呗说我个人资料不完善怎么办,0
21638,花呗不见退款,为何退回花呗的退款查不到,1
7707,花呗！怎样提升额度,花呗额度怎么能提高,1
33099,如果您可以关闭花呗，说明您花呗没有正常进行中的,如果您可以关闭花呗，说明您花呗没有正常进行,1
21299,借呗怎么会突然自动关掉了,蚂蚁借呗不能自动还款怎么办,0
45938,蚂蚁借呗为何不能提现,我的借呗不能提现,1
23190,为什么突然降低借呗额度,为什么借呗的额度会减少了,0
59139,借呗可以拖一天还款吗,申请借呗还款延迟一天,1
7709,花呗要多久才可以用,我还需要多久能开通花呗,1
42549,花呗这月申请账单分期后，下月还能申请账单分期吗,花呗分期还款下个月还有额度吗,0
16525,花呗的余额是什么意思可以用吗？用了需要还吗,余额可以自动扣除花呗借的钱吗,0
32830,怎么能修改花呗手机号,支付宝花呗绑定以前的手机号怎么更改,1
35286,商家开通花呗收款，人家怎么付款,商家已开好花呗支付为什么还支付不了,0
46711,花呗怎么只有***的可用度,为什么我的花呗可用度只有***,0
13888,我是***月份用花呗的钱，我已经还过了呀，为什么还要还款,我为什么会有花呗这个还款,0
43724,花呗付款多收取手续费,使用花呗购物要手续费吗,1
5076,借呗是多长时间评估一次,蚂蚁借呗，多久一次系统评估,1
8687,蚂蚁花呗交不了电费,花呗为什么交不了电费呀,1
37948,花呗还款分期后可以提前一次性还,花呗选择分期后可以提前还款吗,1
34168,我的花呗临时额度是多少,我***分期买了个手机，我的花呗是***的额度，当天领了***的临时额度，然后买了手机，现在是负***，我下个月还了这一千，那我还要还这手机多少钱,0
8653,花呗不是这个月买，下个月就要还吗,这个花呗有利息吗,0
37934,花呗分期后一次还清，要不要手续费,花呗分期之后要是想提前把钱全还了，还用花手续费的钱嘛,1
25861,生活缴费什么时间能用花呗,花呗账单什么时候有,0
193,借呗和花呗一样可以延期***天还款吗,花呗延迟一天还款可以嘛,0
19865,滴滴打车可以花呗么,花呗可以用来打滴滴吗,1
59161,商家收钱码花呗支付为什么限额***,当面付花呗收款限额,1
45373,芝麻信用分多少的时候才可以开通借呗,蚂蚂借呗需要芝麻信用多少分,1
23545,找一下我的花呗免息券在哪里,花呗免息卡在哪儿,0
13500,使用花呗付款收取费用吗,用收钱码收钱，别人用花呗支付，我提现要扣手续费吗,1
3525,可是我记得我已经还了花呗 结果还差那么多,花呗还款我按了两次指纹 结果给了两次钱,0
55338,已经分期了现在想提前一次性还清花呗的还款,花呗一次性还请,1
17386,扣的信用卡和花呗收款服务费是什么,信用卡/花呗服务费什么意思,1
4314,怎么蚂蚁借呗不会提升额度,借呗额度不够想提高额度,0
157,花呗 临时额度可以分期吗,花呗的临时额度分期付款了，临时额度到期了，还可以继续分期付款吗,1
20463,蚂蚁借呗还了马上再借影响信用吗,芝麻信用影响蚂蚁借呗,0
12671,花呗分期后未还款完可以再次分期吗,花呗下月还款时不够分期后的总金额还可以分期不,1
60034,借呗说综合评估暂未通过什么意思,蚂蚁借呗综合评估没达到,1
59513,可以提高花呗限额吗，需要买个电脑,我需要买一个两千多的商品，可花呗一年多了都不提升额度,1
60514,使用花呗付款，还款时是不是只需还使用的金额,交易退款至花呗为什么需要还款的金额没变,0
51463,为什么我的借呗无法开通？可以查询我的名下还有没有其它支付宝账号,怎么查询自己名下支付宝账号有没有开通借呗,0
35037,我的花呗可以扫码支付吗,花呗付款可以扫码吗,1
62263,在什么情况下在店铺扫码是使用花呗付款的,为什么我不能在超市用花呗付款,0
27455,我的支付宝为什么不能使用花呗购物,花呗为什么不能说使用,1
23993,我有花呗没,我的淘宝有花呗 可是为什么支付宝没有,0
62718,我用另一个手机注册支付宝怎么开通花呗,花呗能转到另外一个手机号,0
42439,蚂蚁花呗代扣电费,交电费花呗支持吗,0
11437,怎么看商家是否支持花呗的,我开通了蚂蚁商家收钱 但不支持花呗是为什么,0
38163,为什么我现在的花呗用不了,蚂蚁花呗为何不能用,1
20852,我想还花呗的钱,现在就想把花呗还了,1
17425,我是商家，店铺目前无法开通花呗,我的店铺刚开一个月 想开通花呗 但是好像不能开 对店铺有什么具体要求 才能开通花呗,1
13071,花呗分期的物流信息，在哪能看到,花呗购物，怎样看物流,0
9587,为什么我的买家用不了花呗支付,为什么支付宝付不了，非要花呗支付了,0
41827,为什么我的蚂蚁借呗停了,你知道为什么把我蚂蚁借呗给关了吗,1
47931,借呗 提现多长时间到账,借呗借款要多久才到账,1
54996,花呗分期付款后还能继续使用,花呗分期了以后还能在另一笔再分期嘛,0
42443,花呗，借呗的欠款,对，花呗，还有借呗,0
15915,借呗开通后为什么没有额度,为啥我的蚂蚁借呗没有额度,1
36899,花呗预期了一天,如果花呗超期了怎么办,0
5881,花呗账单为什么不能分期了,花呗账单不能分期了怎么办,1
25445,为什么我的蚂蚁借呗利息那么高别人的很低,为什么我的借呗利息要万之四,1
29358,新开通花呗不是有***元免费使用吗,花呗是不是那都能用,0
37541,提升借呗的额度,如何主动申请提高借呗额度,1
21002,蚂蚁花呗分三期，假设提前还款会有手续费吗,花呗分期提前还是不是就不扣手续费了,1
20157,花呗冻结了怎么开通了,花呗账户被冻结怎么办,1
1236,怎样解除花呗风控,花呗用不了怎么解除,0
46073,为什么新注册的淘宝账号，用不了蚂蚁花呗,为什么我的淘宝使用不了花呗,1
11192,蚂蚁借呗下午借的都到账了 中午的怎么还在处理中,我借呗还款了为什么还扣我钱,0
50559,充红包 花呗,花呗和红包冲突吗,0
50512,蚂蚁借呗最多分多少期,最多能分几期还款,0
24227,我的花呗怎么还需要还款,我的花呗***怎么还,0
28314,花呗退款为什么不能直接抵账单,为什么我刚点用不了花呗,0
4169,花呗跟蚂蚁借呗不是一样吗,我这是借呗不是花呗,0
19743,使用花呗会给手机号发短信吗,花呗使用后短信提醒,1
62499,蚂蚁借呗不用会被收回吗,蚂蚁借呗用多了会停么,0
32934,我花呗支付不了,我的花呗怎么用不了,1
38808,蚂蚁借呗最多分几期还,为什么蚂蚁借呗只能分六期不能三期,0
13569,对于花呗额度提额，我真的失去信心了,我的额度是***我花呗用了三百怎么额度只有三百多,0
6260,我点错了 点成了花呗,点错了，点成花呗了,1
11516,淘宝上怎么用蚂蚁花呗,淘宝购买怎么使用花呗,1
22089,花呗逾期一天怎么算利息,花呗逾期费怎么计算,1
6180,没开通花呗的都有选项，为啥我没有,我的借呗都很正常,0
5300,付款的时候有“蚂蚁花呗最好立减***块”是什么意思,花呗最高立减***什么意思,1
29697,花呗分期后能不能提前部分结清,花呗分三期 怎么提前全部结清,0
28087,花呗首收商家的手续费吗,开通商家服务后用花呗是要手续费吗,1
14574,花呗租手机可靠吗,手机可以还清花呗的额度吗,0
43263,完成借呗身份信息,借呗余额还款受限完善信息,0
34307,花呗逾期 之后 还进去了 怎么就不能用了,我花呗什么时候能用了,0
33241,花呗还款了怎么关闭,花呗还款了，能取消嘛,1
35674,可以申请主动开通借呗吗,主动申请借呗在那,0
29326,借唄有手续费吗,蚂蚁借呗开通有费用吗,0
24110,我的花呗开通是不是不能开借呗,花呗今天怎么老是打不开,0
8112,借呗未结清可以升级网商贷吗,借呗升网商贷怎么还是显示借呗,0
17728,借呗只有***个月和***个月,蚂蚁借呗***个月,1
26322,借呗提前还手续费怎么算,借呗提前一个月还款，利息怎么算,1
2622,花呗怎么不能用,请帮忙查一下，我购物用花呗怎么用不了,1
48811,借呗额度降低原因,等级降了会影响借呗额度吗,0
2696,借呗今天还款日，银行卡有限额，划不了款咋办,银行卡限额了，借呗还不了款怎么办,1
15542,为什么我花呗可以用额度突然低了,为什么我信用一直良好，花呗额度还降低了，我一直都是按时还款的，而且活跃度也不低,0
1966,花呗分多少期还的最少,花呗分期最低要还多少,1
14153,想申请一个临时花呗额度,双十二花呗会有临时额度吗,0
17840,为什么花呗里的钱已经退回额度却没有变化,蚂蚁花呗额度为什么一直没有提升,0
15235,借呗第一笔提前还款,借呗分期后能提前还清吗,0
2966,出生什么时候可以开通花呗,花呗什么时候有,1
55842,花呗还款方式可以修改嘛,花呗分期还款分期金额可以改吗,0
33554,花呗可以适用于滴滴打车吗,能不能用花呗进行滴滴打车,1
41209,我如何知道我用了花呗,我用了花呗的***,0
43261,花呗商家收手续费,我是商家花呗收款要手续费,1
22886,为什么有花呗,为什么会有一部分钱退到花呗里面了,0
35630,买机票可以用花呗支付吗,用花呗买的机票，退票的话钱怎么退,0
46319,蚂蚁借呗是每个月还一点，还是***个月过后一起还,蚂蚁借呗，借了***笔，一笔全部还完，这个月还要再还另一笔么,0
1190,蚂蚁借呗，随借随还影响信誉度吗,蚂蚁借呗可不可以随时还,0
38213,花呗如何转另一个支付宝账号使用,我想把我这个支付宝的花呗转到我另外一个支付宝账的一个支付宝账号上,1
13617,我的号为啥没有花呗,为什么我的里边没有花呗,1
30248,无法使用花呗 购物的具体原因,显示花呗无法使用,1
61178,能邦我开通花呗吗,我能申请花呗,0
2637,花呗分期付款已经分期，为什么额度还是负数,花呗额度负数怎么清除,0
7568,怎么绑定不到花呗的,我银行卡绑定不了蚂蚁花呗,0
5926,商家为什么开通不了花呗信用卡收钱,我怎么没法开通花呗信用和信用卡收款功能,0
15448,借呗逾期一天会对信用有什么影响,借呗没有逾期过，会影响房贷审批吗,0
19733,花呗可以美团吗,花呗，美团外卖可以使用吗,1
39166,蚂蚁借呗属于贷款吗,借呗是消费贷吗,1
1781,我有三个号都没有花呗,我花呗里没有呀,0
3016,花呗可以提高临时额度吗,我需要临时提一下花呗额度,1
5035,为何花呗限额***,花呗 有限额吗,0
35589,如何用余额还款到花呗,怎么用余额的钱还花呗,1
30520,我关闭了蚂蚁借呗还能开通吗,借呗关闭之后还可以打开吗,1
1073,花呗日期是多久,花呗可以延期多久还钱,0
26665,怎么开通使用蚂蚁花呗,我怎么开通花呗，蚂蚁花呗,1
